ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gills_1	gills_2	gills_3	gills_4	gills_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027363355.1	1141.01532490354	-1.66576978228369	0.43992155590825	-3.78651548193537	0.000152774581568245	0.000478674531134568	1562	3749	3311	2090	510	501	584	398	309	455	759.018381792244	3107.87961943703	2447.80865014845	1722.10890457904	638.951260399362	571.790024690724	584.595486029027	502.595603929237	530.864574141351	544.540743888882	Up_gills_Down_hemocyte
XM_027382651.1	305.307194056392	2.25530788626681	0.595880125783298	3.78483488319427	0.000153810664638962	0.000481756035586275	524	112	95	59	49	624	730	582	72	187	254.625884800983	92.8467637708582	70.2331083552109	48.6145575933797	61.3894348226838	712.169611590842	730.744357536283	734.951360519638	123.696599799926	223.800261774112	Down_gills_Up_hemocyte
XR_003477963.1	2582.88418544434	-1.80037167698981	0.475862237300124	-3.78338841763215	0.000154707697873829	0.000484317298503702	2120	3690	10392	7293	1825	1084	1225	902	631	898	1030.16579346963	3058.96927066488	7682.76275818265	6009.25370387319	2286.44323574281	1237.16644064819	1226.24909312595	1139.04832850294	1084.06325657991	1074.71997365322	Up_gills_Down_hemocyte
XM_027354500.1	797.236918888801	2.83015187602171	0.748057872638342	3.78333278686044	0.000154742295729345	0.000484342856960844	603	101	94	21	415	626	693	581	1899	1324	293.014138425559	83.7278851862203	69.4938124777876	17.3034866010334	519.930927579873	714.452206499787	693.70662982554	733.68855749469	3262.49781972306	1584.55372507446	Down_gills_Up_hemocyte
XM_027383755.1	161.014287809217	-2.64796858764094	0.699960724935396	-3.78302452310498	0.000154934142959053	0.000484860512628306	249	243	506	532	203	23	27	30	1	107	120.995888006574	201.444317824273	374.083713976176	438.354993892847	254.327658551118	26.2498414528676	27.0275310321639	37.8840907484349	1.71800833055453	128.056834277166	Up_gills_Down_hemocyte
XM_027350787.1	280.308085584401	-1.78304568536978	0.471553614204626	-3.78121518245017	0.000156064702806826	0.000488131369914878	525	291	745	1097	177	117	171	118	38	93	255.111812062054	241.235788011783	550.775428680338	903.90118101589	221.753672726837	133.531802173283	171.174363203705	149.010756943844	65.2843165610722	111.3017344652	Up_gills_Down_hemocyte
XM_027368064.1	113.507023241311	-2.31376289829571	0.611915339305978	-3.78118139826325	0.000156085886390398	0.000488131369914878	773	260	187	21	158	25	50	17	31	31	375.621772807557	215.537130182349	138.248329078152	17.3034866010334	197.949606162939	28.5324363618126	50.0509833928961	21.4676514241131	53.2582582471905	37.1005781550667	Up_gills_Down_hemocyte
XM_027372440.1	4321.64182307731	2.5971386855234	0.687080421629002	3.77996316554303	0.000156851561435396	0.000490442177505248	1040	511	1098	750	3011	5048	5786	4621	1070	14922	505.364351513402	423.61335970454	811.746873410753	617.981664322623	3772.31812757349	5761.2695501772	5791.89979822594	5835.41277828393	1838.26891369335	17858.5428138679	Down_gills_Up_hemocyte
XM_027371625.1	212.211212899119	-1.8743171235989	0.495890206265849	-3.77970183705154	0.000157016269614943	0.000490873418896879	232	740	503	497	127	84	56	43	74	102	112.735124568374	613.451832057456	371.865826343906	409.515849557792	159.111392295527	95.8689861756903	56.0571014000436	54.3005300727568	127.132616461035	122.072870058607	Up_gills_Down_hemocyte
XR_003477828.1	304.274740312158	2.68154560932535	0.709568851665037	3.77911967673464	0.000157383774697137	0.000491938400507617	38	79	84	61	172	352	442	276	43	1140	18.465235920682	65.4901280169446	62.1008537035549	50.26250869824	215.489444683706	401.736703974321	442.450693193202	348.533634885601	73.8743582138449	1364.34384183148	Down_gills_Up_hemocyte
XM_027383217.1	138.866830602486	-2.06733572174043	0.547586170503854	-3.77536145560104	0.000159775809366182	0.000499244910473492	174	466	572	150	82	44	28	46	54	33	84.5513434262807	386.308856403749	422.877241886112	123.596332864525	102.733339907348	50.2170879967901	28.0285507000218	58.0889391476002	92.7724498499447	39.4941638424904	Up_gills_Down_hemocyte
XM_027352570.1	444.684036387008	1.71371436453371	0.453985767301159	3.77481958238767	0.000160123510022136	0.000500217388745622	538	163	294	229	188	350	414	298	927	523	261.428866455971	135.125200845088	217.352987962442	188.690401506508	235.534974421725	399.454109065376	414.42214249318	376.315301434454	1592.59372242405	625.922657261286	Down_gills_Up_hemocyte
XM_027374637.1	87.0427713081671	2.11725168656867	0.560892373240102	3.77479136387247	0.000160141636324937	0.000500217388745622	31	6	36	89	35	138	145	108	61	136	15.0637450931879	4.97393377343883	26.6146515872378	73.3338241662846	43.849596301917	157.499048717205	145.147851839399	136.382726694366	104.798508163826	162.763826744809	Down_gills_Up_hemocyte
XM_027374002.1	124.717728294522	-2.14333879752366	0.567858184404549	-3.77442617961234	0.000160376388494147	0.000500865274651142	156	110	262	156	421	43	31	43	42	20	75.8046527270103	91.1887858463786	193.695519884897	128.540186179106	527.44800123163	49.0757905423176	31.0316097035956	54.3005300727568	72.1563498832904	23.9358568742366	Up_gills_Down_hemocyte
XM_027382209.1	1156.51677949196	1.78476698350985	0.472877347156029	3.77427041968443	0.000160476614459909	0.000501007498168157	216	949	789	487	580	1875	2061	1612	663	1324	104.960288391245	786.710525165575	583.304447286962	401.27609403349	726.650453003196	2139.93272713594	2063.10153545518	2035.6384762159	1139.03952315765	1584.55372507446	Down_gills_Up_hemocyte
XM_027374298.1	658.94180077721	-2.64340644314008	0.700975751317953	-3.77103835356649	0.000162569682022837	0.000507282745862472	4764	1396	1461	500	572	257	269	234	14	22	2314.95747174024	1157.26859128677	1080.1112769154	411.987776215082	716.627688134186	293.313445799433	269.274290653781	295.495907837793	24.0521166277635	26.3294425616602	Up_gills_Down_hemocyte
XM_027359023.1	148.826448315787	-5.52204958303479	1.46451408883378	-3.77056774334761	0.00016287658032329	0.000508153853441792	77	347	765	91	392	0	4	0	0	23	37.4163991024346	287.659169897212	565.561346228803	74.9817752711449	491.11547858147	0	4.00407867143169	0	0	27.5262354053721	Up_gills_Down_hemocyte
XM_027372936.1	253.670105109768	-2.076689452523	0.550790928159544	-3.77037700940757	0.000163001118517381	0.000508455821347289	1298	400	691	294	266	23	98	39	144	56	630.733584869611	331.595584895922	510.853451299481	242.248812414468	333.256931894569	26.2498414528676	98.0999274500764	49.2493179729654	247.393199599853	67.0203992478624	Up_gills_Down_hemocyte
XM_027357590.1	366.748577436514	-1.72776686778366	0.458369938540673	-3.7693721217504	0.000163658732687977	0.000510333383090844	293	1054	1060	564	441	165	185	151	113	77	142.37668749368	873.754366200755	783.653630068669	464.722211570613	552.504913404154	188.314079987963	185.188638553716	190.683256767123	194.134941352662	92.1530489658108	Up_gills_Down_hemocyte
XM_027380347.1	73.1296418023901	-2.72842773216533	0.723990090508884	-3.76859817272852	0.000164166917784311	0.000511743864335137	113	239	252	116	81	25	40	18	0	3	54.9097805009754	198.128361975313	186.302561110665	95.581164081899	101.480494298722	28.5324363618126	40.0407867143169	22.730454449061	0	3.59037853113549	Up_gills_Down_hemocyte
XM_027379782.1	5915.82026446109	-2.1022547902078	0.558330012702443	-3.76525485354516	0.000166379292504476	0.000518463907578149	5652	28021	19170	4432	3339	1979	2200	1636	1573	1626	2746.46087957091	23229.0997109216	14172.3019702041	3651.85964837049	4183.25148720288	2258.62766240108	2202.24326928743	2065.94574881465	2702.42710396228	1945.98516387543	Up_gills_Down_hemocyte
XM_027381576.1	325.625448222103	2.90823055382694	0.772491103313745	3.76474310364423	0.000166720397879307	0.000519438505414478	15	55	111	53	164	387	389	305	52	1309	7.28890891605868	45.5943929231893	82.0618423939832	43.6707042787987	205.466679814697	441.682114880859	389.396650796732	385.154922609089	89.3364331888357	1566.60183241878	Down_gills_Up_hemocyte
XM_027376705.1	272.726165884805	1.60226981955478	0.425609336660459	3.76464913135359	0.000166783106282503	0.000519545538322731	403	68	90	214	144	276	349	256	354	381	195.828686211443	56.3712494323067	66.5366289680945	176.330768220055	180.409767642173	314.998097434411	349.355864082415	323.277574386645	608.174949016304	455.978073454207	Down_gills_Up_hemocyte
XM_027355811.1	9902.57793258613	-2.04213089295071	0.542579808367712	-3.76374288437718	0.000167388991436933	0.000521344295444319	48721	35551	18944	4343	7142	2733	2955	2445	4516	2026	23674.8620866197	29471.3865965873	14005.2211019065	3578.5258242042	8947.82333680831	3119.16594307335	2958.01311852016	3087.55339599745	7758.52562078427	2424.70230136017	Up_gills_Down_hemocyte
XM_027370664.1	710.819175337859	-1.54649443522849	0.411364352158945	-3.75942744458067	0.000170302656897664	0.000529878686081829	3556	1335	1581	1176	257	327	354	354	232	201	1727.95734036698	1106.70026459014	1168.82678220619	968.995249657873	321.981321416933	373.204267612509	354.360962421704	447.032270831532	398.577932688652	240.555361586078	Up_gills_Down_hemocyte
XM_027383310.1	583.298659073043	-1.54831422411152	0.411911948076846	-3.75884756764247	0.000170697789978195	0.000531017929672405	3041	1012	1239	1043	203	279	363	229	165	194	1477.70480091563	838.936829786683	915.987592127435	859.406501184661	254.327658551118	318.421989797828	363.370139432426	289.181892713053	283.471374541498	232.177811680095	Up_gills_Down_hemocyte
XM_027377157.1	2392.13848616142	-1.5922021482718	0.423920820608974	-3.75589513622982	0.000172723009278497	0.000536771319370742	7237	6977	5392	4304	901	934	1072	861	1122	673	3516.65558836778	5783.85598954712	3986.28337106628	3546.39077765943	1128.81389337221	1065.97182247732	1073.09308394369	1087.27340448008	1927.60534688219	805.441583818061	Up_gills_Down_hemocyte
XM_027360592.1	644.797170123146	-1.70421133031715	0.454104588352832	-3.75290489025627	0.000174797186851944	0.000542764467584217	656	2262	1389	821	828	264	298	196	114	393	318.7682832623	1875.17303258644	1026.88197374093	676.483928545165	1037.35616394249	301.302527980741	298.303861021661	247.509392889775	195.852949683217	470.339587578749	Up_gills_Down_hemocyte
XM_027381311.1	364.319004513591	1.62675517651822	0.433466001782469	3.75290142670657	0.000174799602860583	0.000542764467584217	215	227	366	74	214	465	518	365	245	685	104.474361130174	188.180494428436	270.582291136918	60.9741908798321	268.108960246007	530.703316329714	518.528187950404	460.923104105958	420.91204098586	819.803097942603	Down_gills_Up_hemocyte
XM_027369393.1	176.649403556142	-1.95989624804908	0.522398355055544	-3.75172744914308	0.000175620325931879	0.000545220473068419	1263	232	324	188	162	36	56	28	91	62	613.726130732141	192.325439239635	239.53186428514	154.907403856871	202.960988597444	41.0867083610101	56.0571014000436	35.3584846985393	156.338758080462	74.2011563101334	Up_gills_Down_hemocyte
XM_027364271.1	778.468760232571	1.81842219081285	0.484702454433608	3.75162571218612	0.0001756916202032	0.000545349408264142	333	251	256	623	518	996	1164	773	377	1786	161.813777936503	208.076229522191	189.259744620358	513.336769163992	648.974025268371	1136.73226465461	1165.18689338662	976.146738284674	647.689140619059	2137.47201886933	Down_gills_Up_hemocyte
XM_027352443.1	662.86002671988	3.33054920071883	0.888312838431841	3.74929760848478	0.000177330543694236	0.000550343420072744	127	4	47	300	202	891	1019	742	49	2482	61.7127621559635	3.31595584895922	34.7469062388938	247.192665729049	253.074812942492	1016.896031935	1020.03904154722	936.999844511291	84.1824081971721	2970.43983809276	Down_gills_Up_hemocyte
XM_027381955.1	149.380740227552	1.50968644551039	0.402873878077085	3.74729295608866	0.000178753274357092	0.000554383250853925	51	92	140	97	84	178	242	130	113	251	24.7822903145995	76.2669845260621	103.501422839258	79.9256285857259	105.239031124601	203.150946896106	242.246759621617	164.164393243218	194.134941352662	300.395003771669	Down_gills_Up_hemocyte
XR_003476784.1	53.7133242814711	1.50417241634888	0.401437804124211	3.7469625453697	0.000178988799407514	0.000555019761642221	61	27	56	14	28	93	66	67	51	44	29.6415629253053	22.3827019804747	41.4005691357033	11.5356577340223	35.0796770415336	106.140663265943	66.0672980786229	84.6078026715047	87.6184248582811	52.6588851233205	Down_gills_Up_hemocyte
XM_027365206.1	116.08336122004	-1.77751238767088	0.474440559869386	-3.74654390459414	0.000179287636137813	0.000555852344662122	244	281	401	110	127	19	33	38	46	68	118.566251701221	232.945898389385	296.457646846732	90.637310767318	159.111392295527	21.6846516349776	33.0336490393114	47.9865149480176	79.0283832055085	81.3819133724044	Up_gills_Down_hemocyte
XM_027355468.1	448.850649194695	1.85033977142945	0.493985229117634	3.74573906741009	0.000179863468316993	0.000557543280320126	107	387	394	113	174	492	608	399	413	944	51.9942169345519	320.818728386805	291.282575704769	93.1092374246085	217.995135900959	561.518347600472	608.619958057617	503.858406954185	709.537440519022	1129.77244446397	Down_gills_Up_hemocyte
XR_003477846.1	63.0694383510245	3.2642120072717	0.871714958790464	3.74458643201548	0.000180691166755665	0.000559541025598116	0	25	46	4	1	88	97	71	70	137	0	20.7247240559951	34.0076103614705	3.29590220972066	1.2528456086262	100.43417599358	97.0989077822184	89.659014771296	120.260583138817	163.960619588521	Down_gills_Up_hemocyte
XM_027363341.1	1138.58219203985	-1.66121963247348	0.443855837437985	-3.74270087797501	0.000182052893616525	0.00056347215704993	1546	3740	3292	2080	520	569	556	462	292	371	751.243545615115	3100.41871877687	2433.76202847741	1713.86914905474	651.479716485624	649.398251594854	556.566935329005	583.414997525898	501.658432521923	444.010145017088	Up_gills_Down_hemocyte
XM_027378395.1	483.881992837046	1.69156754430647	0.452024390568374	3.74220413677126	0.000182413237154568	0.000564396782232885	194	239	398	520	103	789	983	685	252	428	94.2698886476923	198.128361975313	294.239759214462	428.467287263685	129.043097688499	900.483691578805	984.002333504337	865.020072089265	432.938099299742	512.227337108663	Down_gills_Up_hemocyte
XM_027376071.1	116.422608003415	-2.01228981064061	0.537839197548301	-3.7414339077804	0.000182973299053451	0.000566034063575281	1012	182	165	135	45	44	45	34	33	31	491.758388203426	150.875991127645	121.98381977484	111.236699578072	56.378052388179	50.2170879967901	45.0458850536065	42.9353028482263	56.6942749082996	37.1005781550667	Up_gills_Down_hemocyte
XM_027378819.1	118.147489461739	1.53387310982365	0.410098197687107	3.74025811006843	0.000183831383351066	0.000568592578855771	148	37	63	104	55	176	202	156	39	176	71.9172346384456	30.6725916028728	46.5756402776662	85.6934574527371	68.906508474441	200.868351987161	202.2059729073	196.997271891862	67.0023248916268	210.635540493282	Down_gills_Up_hemocyte
XM_027377410.1	178.997497393662	1.86196399760242	0.497877840577664	3.73980090265129	0.000184166068702161	0.000569435517521043	205	31	59	144	79	353	384	263	88	111	99.6150885194686	25.698657829434	43.6184567679731	118.652479549944	98.9748030814697	402.878001428794	384.391552457442	332.11719556128	151.184733088799	132.844005652013	Down_gills_Up_hemocyte
XM_027357095.1	245.578696241865	-2.25706625519333	0.60366292899953	-3.73895123713169	0.000184789563478127	0.000571266943075707	2244	477	257	249	120	87	109	98	14	57	1090.42077384238	395.427734988387	189.999040497781	205.169912555111	150.341473035144	99.2928785391078	109.111143796514	123.754696444887	24.0521166277635	68.2171920915742	Up_gills_Down_hemocyte
XM_027371707.1	169.189875402091	-1.91127769794068	0.511263453412612	-3.73834211145577	0.000185237767825151	0.000572555941271972	173	439	408	570	94	104	57	42	26	68	84.0654161652101	363.926154423274	301.632717988695	469.666064885193	117.767487210863	118.69493526514	57.0581210679016	53.0377270478089	44.6682165944178	81.3819133724044	Up_gills_Down_hemocyte
XM_027354554.1	62.3853577151374	2.00207129632371	0.535587636556178	3.73808348003886	0.000185428381828197	0.000572951811169992	18	10	26	63	30	82	95	96	35	107	8.74669069927042	8.28988962239805	19.2216928130051	51.9104598031003	37.585368258786	93.5863912667453	95.0968684465026	121.229090394992	60.1302915694086	128.056834277166	Down_gills_Up_hemocyte
XM_027360314.1	184.118286363478	-3.01357569519546	0.806388331277941	-3.73712711147449	0.000186134837963962	0.000575037706291296	23	305	475	1148	62	45	59	43	8	20	11.1763270046233	252.841633483141	351.165541776054	945.923934189828	77.6764277348244	51.3583854512627	59.0601604036174	54.3005300727568	13.7440666444363	23.9358568742366	Up_gills_Down_hemocyte
XR_003475851.1	127.456066595232	-2.25046399969368	0.602517075940972	-3.73510409838436	0.000187637554145355	0.000579484730255408	218	302	316	270	193	42	37	31	1	79	105.932142913386	250.354666596421	233.617497265754	222.473399156144	241.799202464856	47.9344930878451	37.0377277107431	39.1468937733828	1.71800833055453	94.5466346532345	Up_gills_Down_hemocyte
