ID	hemocytes_mean	gills_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027382263.1	1378.9838123835	91.9750379063813	1.97460483157143	0.956231520766024	3.90621934542868	0.0437684792339755	-3.90621934542868	1178	720	700	1838	1997	1531	1	26	110	203	168	180	1490.9145625733	1739.20751149188	1515.0248248842	1224.68090517067	1171.00583577739	1133.06923440353	10.8099737390247	12.4218154075715	46.0843706555542	146.471795796249	196.62418460026	139.438087239628	Up_hemocytes_Down_gills
XM_027382264.1	1157.58804285957	75.5380281195879	1.98561843800885	0.954302012150118	3.93777499124554	0.0456979878498821	-3.93777499124554	1021	517	620	1471	1797	1390	3	42	75	225	108	104	1292.21032970063	1248.8476158907	1341.87913061172	980.144511156722	1053.72933745216	1028.71733234547	32.429921217074	20.0660095045385	31.4211618106051	162.345586473675	126.401261528739	80.5642281828964	Up_hemocytes_Down_gills
XM_027382318.1	6.18643691501496	368.822177562928	-2.55114548156661	0.992232414127868	-5.89767287164474	0.007767585872132	5.89767287164474	3	4	3	9	14	4	30	597	297	314	622	677	3.79689616954151	9.66226395273268	6.49296353521801	5.99680530279436	8.20935488276588	2.96033764703732	324.29921217074	285.223992243083	124.427800769996	226.562285123262	727.97763584144	524.442139229047	Down_hemocytes_Up_gills
XM_027382319.1	7.55917335403541	422.951347746413	-2.22958954619707	0.985774806169109	-5.80611943414913	0.0142251938308913	5.80611943414913	10	4	7	6	6	0	20	714	299	426	736	886	12.6563205651384	9.66226395273268	15.150248248842	3.9978702018629	3.51829494975681	0.370042205879665	216.199474780494	341.122161577154	125.265698418279	307.374310390157	861.401189677332	686.345251635059	Down_hemocytes_Up_gills
XM_027382320.1	7.18597245463578	431.411156050135	-2.42810712331424	0.98913045692557	-5.90773626884569	0.0108695430744298	5.90773626884569	8	2	6	8	13	3	24	698	291	420	735	917	10.1250564521107	4.83113197636634	12.985927070436	5.33049360248387	7.62297239113975	2.22025323527799	259.439369736592	333.477967480187	121.914107825148	303.045094750859	860.230807626139	710.359588881884	Down_hemocytes_Up_gills
XM_027382321.1	4.69669551283011	317.411907857253	-1.96426122329517	0.971663948453731	-6.07856637576213	0.0283360515462694	6.07856637576213	0	3	8	0	2	2	18	947	619	512	238	452	0.632816028256919	7.24669796454951	17.314569427248	0.333155850155242	1.17276498325227	1.48016882351866	194.579527302444	452.440738114237	259.329322143528	369.426401220095	278.550928183702	350.144530179511	Down_hemocytes_Up_gills
XM_027382337.1	22.5146187837395	49459.706630469	-4.85645126087539	0.997789980810696	-11.1011759168355	0.00221001918930408	11.1011759168355	5	0	10	57	54	49	11	30859	16397	89913	88979	136850	6.32816028256919	1.20778299409158	21.64321178406	37.9797669176976	31.6646545478113	36.2641361762071	118.909711129271	14743.2616023941	6869.50386944656	64875.4609627001	104139.424533015	106011.679104129	Down_hemocytes_Up_gills
XM_027382347.1	2.46486597670396	654.664718817131	-1.94609472455473	0.97261283866237	-8.05310321668091	0.0273871613376303	8.05310321668091	0	5	0	0	0	0	17	418	212	122	2473	611	0.632816028256919	12.0778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	183.76955356342	199.704570783264	88.8171507179772	88.0273846657258	2894.35481259788	473.314840574516	Down_hemocytes_Up_gills
XM_027382382.1	415.450741964703	4577.47015672121	-2.75353729914386	0.992244318373208	-3.4618011415569	0.0077556816267923	3.4618011415569	215	269	188	536	611	606	492	10887	10069	4070	2509	8847	272.110892150475	649.787250821273	406.892381540329	357.143071366419	358.279702383568	448.491153526153	5318.50707960014	5201.39632085501	4218.39571027977	2936.6512753238	2936.48856644079	6853.38198782773	Down_hemocytes_Up_gills
XM_027382388.1	265.634350217517	1552.34712773103	-1.6271119533847	0.965969993277861	-2.54693757710288	0.0340300067221385	2.54693757710288	242	172	91	370	356	297	43	3934	3597	2742	1513	2212	306.282957676349	415.477349967505	196.953227234946	246.535329114879	208.752167018904	219.805070292521	464.828870778061	1879.51622359177	1506.95892043662	1978.45154715918	1770.78804345354	1713.53916096699	Down_hemocytes_Up_gills
XM_027382389.1	0.854488651248511	1144.04297088659	-3.92802152967761	0.995880850370117	-10.3867922899969	0.00411914962988347	10.3867922899969	0	1	0	0	0	0	12	2163	2017	1493	1856	2074	0.632816028256919	2.41556598818317	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	129.719684868296	1033.39948948373	845.019778293207	1077.25315824532	2172.2290870124	1606.63662741661	Down_hemocytes_Up_gills
XM_027382419.1	471.660390110351	18.0524779621059	2.09410716450007	0.95116924093025	4.7074796624328	0.0488307590697504	-4.7074796624328	311	209	237	695	804	654	0	18	18	26	27	47	393.611569575804	504.853291530282	512.944119282223	463.086631715786	471.451523267412	484.015205290601	5.40498686951234	8.59971835908793	7.54107883454523	18.759934436958	31.6003153821847	36.4088338903474	Up_hemocytes_Down_gills
XM_027382420.1	1059.04096978707	36.8934497048238	2.27347410027965	0.971412627670547	4.84324989804703	0.028587372329453	-4.84324989804703	640	497	487	1624	1941	1445	0	19	41	63	65	88	810.004516168856	1200.53629612704	1054.02441388372	1082.09020130423	1138.16841624633	1069.42197499223	5.40498686951234	9.07748049014837	17.1769017897975	45.4567642126289	76.0748333274817	68.1697315393738	Up_hemocytes_Down_gills
XM_027382421.1	587.22378113571	21.7619759376665	2.06431658590672	0.96058794028507	4.75402893394659	0.0394120597149303	-4.75402893394659	390	287	336	785	926	734	0	11	34	41	20	68	493.596502040397	693.26743860857	727.211915944417	523.05468474373	542.990187245801	543.221958231348	5.40498686951234	5.25538344166484	14.2442600208077	29.5829735352029	23.4076410238405	52.6766107349707	Up_hemocytes_Down_gills
XM_027382422.1	490.354810970662	14.4146958497766	2.36929739192276	0.963897625057815	5.08821373108276	0.0361023749421849	-5.08821373108276	330	210	273	746	777	640	0	11	20	31	18	31	417.658578649567	507.268857518466	590.859681704839	497.068528431621	455.619195993507	473.654023525971	5.40498686951234	5.25538344166484	8.37897648282803	22.367614136373	21.0668769214565	24.0143372468249	Up_hemocytes_Down_gills
XM_027382423.1	478.505238822933	14.3809887721201	2.29736254953936	0.967734226437444	5.05629994234442	0.0322657735625562	-5.05629994234442	331	185	263	683	831	667	0	14	14	30	24	24	418.92421070608	446.879707813886	569.216469920779	455.090891312061	487.283850541318	493.636302643473	5.40498686951234	6.68866983484617	5.86528353797962	21.64607819649	28.0891692286086	18.5917449652838	Up_hemocytes_Down_gills
XM_027382424.1	106027.400412643	27738.0278739618	1.63729152323889	0.963843769698489	1.93450002198455	0.0361562303015106	-1.93450002198455	66483	82984	117756	47949	54878	44019	1917	94671	96891	30546	17538	22354	84143.0160132095	200453.327963392	254861.804684377	31948.9797181874	32179.498375459	32577.7757212339	20722.7196577103	45230.218709623	40592.3705198845	22040.0368196661	20526.1604138058	17316.6611230814	Up_hemocytes_Down_gills
XM_027382436.1	687.790744597979	2624.14012298086	-1.6142155234041	0.965403466709414	-1.93180315139728	0.0345965332905855	1.93180315139728	805	304	249	856	1000	916	258	4794	4557	4283	1817	4569	1018.83380549364	734.332060407684	538.915973423095	570.362815465774	586.382491626135	677.917321171545	2788.97322466837	2290.39165630375	1909.14979161237	3090.33843051888	2126.58418701591	3539.4034477659	Down_hemocytes_Up_gills
XM_027382453.1	274.048085502895	3008.29613950845	-2.59405614114109	0.993247014616681	-3.45644563308474	0.00675298538331859	3.45644563308474	252	88	174	362	362	382	133	6564	8219	4725	2504	4767	318.939278241487	212.569806960119	376.591885042645	241.204835512395	212.270461968661	282.712245292064	1437.72650729028	3136.03062828073	3443.34038561818	3409.25731594717	2930.63665618483	3692.78534372949	Down_hemocytes_Up_gills
XM_027382484.1	1595.5957041341	198.037511869094	1.67093778914614	0.965779212138814	3.01024951062666	0.034220787861186	-3.01024951062666	918	1346	738	1771	2032	1610	2	398	373	346	277	318	1161.8502278797	3251.35182009455	1597.26902966363	1180.03802124987	1191.52922298431	1191.53590293252	21.6199474780494	190.149328162055	156.267911404743	249.651435199517	324.195828180191	246.34062079001	Up_hemocytes_Down_gills
XM_027382485.1	1018.58318488274	116.833511163867	1.68153393621401	0.96587396882365	3.12403776151129	0.0341260311763505	-3.12403776151129	662	755	547	1122	1292	1028	3	244	210	226	138	180	837.848421412161	1823.75232107829	1183.88368458808	747.601727748363	757.606179180966	760.80677528859	32.429921217074	116.573959978747	87.9792530696944	163.067122413558	161.5127230645	139.438087239628	Up_hemocytes_Down_gills
XM_027382486.1	865.155797476597	103.026495629577	1.61132477571812	0.961399657387286	3.06994454974599	0.0386003426127144	-3.06994454974599	493	676	432	1065	1159	824	4	240	155	203	114	149	623.956603861322	1632.92260801182	934.986749071394	709.621960830665	679.61730779469	609.829555289687	43.2398949560987	114.662911454506	64.9370677419173	146.471795796249	133.423553835891	115.423749992803	Up_hemocytes_Down_gills
XM_027382489.1	0.65319148556658	277.848364440385	-3.3138793582696	0.992806049736493	-8.73257604721373	0.00719395026350689	8.73257604721373	0	0	0	0	0	0	15	147	630	220	547	480	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	162.14960608537	70.2310332658847	263.937759209083	158.73790677426	640.198982002039	371.834899305676	Down_hemocytes_Up_gills
XM_027382490.1	0.65319148556658	327.875505963682	-3.38796916418874	0.99587458925559	-8.97142642815003	0.00412541074441042	8.97142642815003	0	0	0	0	0	0	20	221	717	227	685	490	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	216.199474780494	105.585430964357	300.386306909385	163.788658353441	801.711705066538	379.581459707877	Down_hemocytes_Up_gills
XM_027382501.1	1.95521152348086	602.096545187046	-3.1228070030422	0.995288212924213	-8.26652633593329	0.00471178707578745	8.26652633593329	0	0	1	4	8	0	69	773	504	327	1080	1015	0.632816028256919	1.20778299409158	2.164321178406	2.66524680124194	4.69105993300908	0.370042205879665	745.888187992703	369.31012730972	211.150207367266	235.942252341741	1264.01261528739	786.27588082346	Down_hemocytes_Up_gills
XM_027382505.1	0.65319148556658	10372.5233819097	-4.60967084175053	0.997013524872256	-13.9549013984862	0.00298647512774364	13.9549013984862	0	0	0	0	0	0	29	1488	71	676	31236	31156	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	313.489238431716	710.910051017935	29.7453665140395	487.758295360907	36558.0537510341	24135.1835890992	Down_hemocytes_Up_gills
XM_027382521.1	44.4095167028934	667.396082721897	-1.58038070435753	0.964662123727425	-3.9096024426216	0.0353378762725752	3.9096024426216	63	24	50	16	8	7	54	1032	1747	711	337	1663	79.7348195603718	57.9735837163961	108.2160589203	10.6609872049677	4.69105993300908	5.1805908823153	583.738581907333	493.050519254375	731.903595775029	513.012053256812	394.418751251713	1288.25299488612	Down_hemocytes_Up_gills
XM_027382522.1	31.4657735712887	561.110058772835	-1.59133951175211	0.965033938673366	-4.15642845915857	0.0349660613266338	4.15642845915857	62	10	33	10	10	3	38	925	1654	608	316	1307	78.469187503858	24.1556598818317	71.4225988873981	6.66311700310484	5.86382491626135	2.22025323527799	410.779002082938	441.929971230907	692.941355129878	438.693851448863	369.84072817668	1012.47544456775	Down_hemocytes_Up_gills
XM_027382523.1	2.95587260223845	236.631697343617	-2.339056566335	0.988817737435261	-6.32291543777782	0.0111822625647388	6.32291543777782	2	2	3	0	1	4	15	203	580	339	125	680	2.53126411302768	4.83113197636634	6.49296353521801	0.333155850155242	0.586382491626135	2.96033764703732	162.14960608537	96.9857126052694	242.990318002013	244.600683620337	146.297756399003	526.766107349707	Down_hemocytes_Up_gills
XM_027382524.1	1578.9899525758	206.708874016187	1.59842708825957	0.960970520012283	2.93332976094148	0.0390294799877169	-2.93332976094148	1348	1281	485	1827	2053	1625	0	494	246	516	252	295	1706.07201218065	3094.34003086264	1049.69577152691	1217.35147646725	1203.84325530845	1202.63716910891	5.40498686951234	236.014492743858	103.061410738785	372.312544979627	294.936276900391	228.523531864946	Up_hemocytes_Down_gills
XM_027382556.1	6.70912379856529	181.038971586941	-1.79830039264603	0.971528796795978	-4.75403211918312	0.0284712032040215	4.75403211918312	2	0	0	26	17	11	11	345	393	350	175	233	2.53126411302768	1.20778299409158	1.082160589203	17.3241042080726	9.96850235764429	8.14092852935262	118.909711129271	164.827935215852	164.646887887571	252.53757895905	204.816858958605	180.494857371297	Down_hemocytes_Up_gills
XM_027382562.1	164.730910502863	1045.31167558801	-1.6220258382246	0.965716023370463	-2.6657499716022	0.0342839766295366	2.6657499716022	162	44	55	308	324	220	142	1211	2418	1583	808	1365	205.032393155242	106.284903480059	119.03766481233	205.224003695629	189.987927286868	162.818570587052	1535.0162709415	578.569940714193	1013.01825677391	1142.19139283479	945.668697363157	1057.40549490051	Down_hemocytes_Up_gills
XM_027382602.1	1.87139999069754	1206.49694269664	-3.34074571412358	0.994620367711208	-9.33249059300876	0.00537963228879201	9.33249059300876	2	0	3	0	0	0	30	2763	4447	1386	1208	1701	2.53126411302768	1.20778299409158	6.49296353521801	0.333155850155242	0.293191245813067	0.370042205879665	324.29921217074	1320.05676812	1863.06542095681	1000.04881267784	1413.82151783997	1317.68992441449	Down_hemocytes_Up_gills
XM_027382603.1	0.65319148556658	810.449932365788	-4.41256608125087	0.996544635027126	-10.2770013616415	0.00345536497287402	10.2770013616415	0	0	0	0	0	0	22	2156	3217	859	704	1037	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	237.819422258543	1030.05515456631	1347.75836726289	619.799372359496	823.948964039187	803.318313708303	Down_hemocytes_Up_gills
XM_027382614.1	1.58163043064129	200.860913371605	-1.88847505651253	0.972102592011986	-6.98864050524082	0.0278974079880141	6.98864050524082	0	0	0	0	10	0	69	463	211	78	52	42	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	5.86382491626135	0.370042205879665	745.888187992703	221.203866680984	88.3982018938357	56.2798033108739	60.8598666619854	32.5355536892466	Down_hemocytes_Up_gills
XM_027382616.1	0.65319148556658	15021.8033500913	-5.46248616294508	0.99862040444611	-14.4891925062439	0.00137959555389033	14.4891925062439	0	0	0	0	0	0	478	676	1051	13779	36412	40847	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	5167.1674472538	322.967200596858	440.315214172613	9942.04371564784	42615.9512480041	31642.3752748728	Down_hemocytes_Up_gills
XM_027382619.1	1.76899345302958	894.815452570571	-3.16727123727415	0.994431993832403	-8.98251765160706	0.00556800616759656	8.98251765160706	5	0	0	2	0	0	61	2753	1248	898	987	1379	6.32816028256919	1.20778299409158	1.082160589203	1.33262340062097	0.293191245813067	0.370042205879665	659.408398080506	1315.27914680939	522.848132528469	647.939274014933	1155.16708452653	1068.2506794636	Down_hemocytes_Up_gills
XM_027382620.1	1138.57518075574	5359.45503317197	-1.84003981758125	0.97130777411993	-2.23485675363455	0.0286922258800703	2.23485675363455	1165	809	729	896	1164	737	73	10571	20158	7473	4920	8677	1474.46134583862	1954.19288444018	1577.79013905798	597.015283478194	682.549220252821	545.442211466626	789.128082948802	5050.42348743992	8445.17039704238	5392.03807874565	5758.27969186477	6721.69046099031	Down_hemocytes_Up_gills
XM_027382630.1	1.24979775519395	578.62952394002	-3.0636604522984	0.996009311970295	-8.8548014729214	0.00399068802970548	8.8548014729214	0	0	2	1	0	0	24	838	1307	884	667	1092	0.632816028256919	1.20778299409158	4.32864235681201	0.666311700310484	0.293191245813067	0.370042205879665	259.439369736592	400.364665828649	547.566113152812	637.837770856571	780.644828145082	845.924395920412	Down_hemocytes_Up_gills
XM_027382631.1	2.0743920192732	618.270254973408	-3.33678938875637	0.994343554656739	-8.21940522798942	0.00565644534326093	8.21940522798942	3	0	0	2	1	6	27	835	1176	920	744	1280	3.79689616954151	1.20778299409158	1.082160589203	1.33262340062097	0.586382491626135	4.44050647055597	291.869290953666	398.931379435468	492.683817190288	663.813064692359	870.764246086868	991.559731481801	Down_hemocytes_Up_gills
XM_027382633.1	2.51085532993043	81.270548459612	-1.97377082633787	0.971407487188797	-5.01648181927624	0.0285925128112031	5.01648181927624	1	2	0	6	6	0	12	64	142	110	73	133	1.26563205651384	4.83113197636634	1.082160589203	3.9978702018629	3.51829494975681	0.370042205879665	129.719684868296	30.5767763878682	59.490733028079	79.3689533871298	85.4378897370179	103.029253349281	Down_hemocytes_Up_gills
XM_027382639.1	1.00479051358403	178.776454049207	-3.09573331667185	0.995687182547235	-7.47511817840862	0.00431281745276535	7.47511817840862	0	0	0	2	0	2	36	263	367	131	150	173	0.632816028256919	1.20778299409158	1.082160589203	1.33262340062097	0.293191245813067	1.48016882351866	389.159054604889	125.651440468896	153.754218459894	94.5212081246728	175.557307678804	134.015494958087	Down_hemocytes_Up_gills
